article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0601465006,Liza thong (Mynta) 3p,Underwear bottom,Underwear,Pink,Ladieswear,Womens Lingerie,"Under-, Nightwear","Thong briefs in microfibre with a low waist, lined gusset, wide sides and string back."
0601595003,Shaping L.W,Trousers,Garment Lower body,Light Grey,Divided,Ladies Denim,Trousers Denim,"Shaping. 5-pocket jeans in washed denim with technical stretch that holds in and shapes the tummy, thighs and seat while keeping the jeans in shape. Low waist and skinny legs."
0602409006,PAUL V-NECK,Sweater,Garment Upper body,Light Beige,Menswear,Contemporary Smart,Knitwear,"V-neck jumper in fine-knit cotton with long sleeves and ribbing around the neckline, cuffs and hem."
0603145003,Angela hipster,Underwear bottom,Underwear,Black,Divided,Divided Basics,"Under-, Nightwear","Hipster briefs in cotton jersey with lace trims, a mid waist, lined gusset, wide sides and cutaway coverage at the back."
0603401002,Saturn Push Melbourne,Bra,Underwear,White,Ladieswear,Womens Lingerie,"Under-, Nightwear","Lace push-up bra with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a narrow fastening at the back with two pairs of hooks and eyes."
0604349001,DT Seal,Skirt,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Skirts,"Short imitation leather skirt with jetted front pockets, decorative seams at the front and a concealed zip in the side. Lined."
0605092009,Emma String,Underwear bottom,Underwear,Black,Divided,Divided Basics,"Under-, Nightwear","Thong briefs in cotton jersey with a low waist, lined gusset, wide sides and string back. Wide elastic waistband."
0605164001,Leon Zip TRS,Trousers,Garment Lower body,Black,Divided,Divided Collection,Trousers,High-waisted trousers in washed stretch twill with a visible zip at the back and slim legs.
0605365001,Space petite,Leggings/Tights,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Trousers,"Treggings in superstretch twill with an elasticated waist, fake front pockets and real back pockets."
0606769001,Draco dress,Dress,Garment Full body,Dark Red,Divided,Divided Projects,Dresses Ladies,"Short dress in sturdy jersey with a round neck, long puff sleeves, a seam at the waist and a gently bell-shaped skirt. Lace trim at the cuffs and hem. Unlined."
0606983001,Laura off shoulder,Sweater,Garment Upper body,Black,Divided,Divided Collection,Knitwear,"Short, off-the shoulder top in soft, ribbed fabric with long sleeves."
0607154001,apri skirt,Skirt,Garment Lower body,Black,Ladieswear,Womens Tailoring,Skirts,"Short skirt in a soft weave with pleats at the top, a concealed zip at the back, side pockets and a sewn-in tie belt. Unlined."
0607609001,Violet dress,Dress,Garment Full body,Black,Divided,Divided Projects,Dresses Ladies,"Short dress in woven fabric with a transparent mesh yoke, lace at the top and opening with a button at the back of the neck. Long sleeves with a seam and flared cuffs with a layer of mesh. Narrow, elasticated seam at the waist and a bell-shaped skirt with lace and a flounce at the hem with a layer of mesh. Unlined."
0607788001,Gabriella slip-in,Pumps,Shoes,Black,Ladieswear,Womens Shoes,Shoes,Satin mules with pointed toes. Satin linings and insoles and rubber soles. Covered heels 6 cm.
0607833002,TEA HOOD S.8,Shirt,Garment Upper body,Greenish Khaki,Divided,Divided Collection,Blouses,"Shirt in woven fabric with a lined, drawstring hood in sweatshirt fabric. Buttons down the front, flap chest pockets, long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0608458001,Band leggings,Leggings/Tights,Garment Lower body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,Jersey leggings with wide elastication at the waist.
0608483002,HOLLY HALF PLACKET,Blouse,Garment Upper body,Dark Green,Divided,Divided Collection,Blouses,"V-neck blouse in a patterned weave with a collar, long sleeves with buttoned cuffs, and a rounded hem. Longer at the back."
0608483007,HOLLY HALF PLACKET,Blouse,Garment Upper body,Black,Divided,Divided Collection,Blouses,"V-neck blouse in a patterned weave with a collar, long sleeves with buttoned cuffs, and a rounded hem. Longer at the back."
0608939002,Veena,Trousers,Garment Lower body,Off White,Ladieswear,Womens Tailoring,Trousers,"Ankle-length trousers in woven fabric with elastication at the back of the waist, a zip fly and a hook-and-eye fastener. Side pockets and legs with creases and short slits at the hems."
0608952004,Fire,Sweater,Garment Upper body,Pink,Ladieswear,Womens Everyday Collection,Knitwear,"Jumper in a soft, double-knitted cotton blend with a V-neck, low dropped shoulders and tapered sleeves."
0609282001,FIRRE conscious,Leggings/Tights,Garment Lower body,Black,Sport,Ladies H&M Sport,Jersey Fancy,Sports tights in fast-drying functional fabric with an elasticated waist and ventilating mesh sections on the legs. The tights are made from recycled polyester.
0609650008,Charlie,T-shirt,Garment Upper body,Off White,Ladieswear,Womens Tailoring,Jersey Fancy,Top in soft jersey crêpe with a slightly wider neckline and short sleeves with pleats and ribbing at the cuffs.
0609719003,Lazer Razer Top,Bikini top,Swimwear,White,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Triangle bikini top with lined cups, laser-cut, scalloped edges and narrow, adjustable shoulder straps that can also be fastened across the back. Wide elasticated hem and a metal fastener at the back."
0610097001,Trixie jacket,Jacket,Garment Upper body,Dark Blue,Divided,Divided Collection,Outdoor,"Long parka in woven fabric with a jersey-lined drawstring hood and zip with a wind flap and press-studs down the front. Side pockets with a press-stud, elastication at the cuffs, and a drawstring at the waist and hem. Jersey lining."
0610234003,dean dress,Dress,Garment Full body,Light Turquoise,Divided,Divided Projects,Dresses Ladies,"Sleeveless dress in a crinkled, patterned weave with a V-neck front and back. Sewn-in wrapover and concealed press-stud at the front, double flounce around the neckline, ties across the back of the neck and an elasticated seam at the waist. Unlined."
0610662002,New Skinny,Trousers,Garment Lower body,Blue,Menswear,Denim Men,Trousers Denim,"5-pocket jeans in washed stretch denim with a regular waist, button fly and skinny legs."
0610671001,Perrie trash,Trousers,Garment Lower body,Blue,Divided,Divided Collection,Trousers,"5-pocket, ankle-length jeans in washed stretch denim with hard-worn details, a high waist and gently tapered legs with raw-edge hems."
0610730016,Gyda.,Blouse,Garment Upper body,Black,Ladieswear,Womens Tailoring,Blouses,"Long-sleeved blouse in a softly draping weave with a collar, concealed buttons down the front and a yoke with a pleat at the back. Slightly wider sleeves with buttoned cuffs, and a rounded hem."
0610776001,Tilly (1),T-shirt,Garment Upper body,White,Ladieswear,Womens Everyday Basics,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.
0610776002,Tilly (1),T-shirt,Garment Upper body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.
0610776007,Tilly,T-shirt,Garment Upper body,Grey,Ladieswear,Womens Everyday Basics,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.
0610776023,Tilly (1),T-shirt,Garment Upper body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.
0610776024,Tilly (1),T-shirt,Garment Upper body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,T-shirt in lightweight jersey with a rounded hem. Slightly longer at the back.
0610787001,OL SHU Pump,Pumps,Shoes,Black,Ladieswear,Womens Shoes,Shoes,"Court shoes in imitation leather with pointed toes and braided ties that can be wound around the ankles. Satin linings, imitation leather insoles and rubber soles. Covered heels 8 cm."
0611378001,BLIXEN tights,Leggings/Tights,Garment Lower body,Black,Sport,Ladies H&M Sport,Jersey Fancy,"Sports tights in fast-drying functional fabric with ventilating mesh panels on the legs, wide elastication at the waist and a concealed key pocket in the waistband."
0611415001,Charlotte Brazilian Aza.Low 2p,Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
0611415003,Charlotte Brazilian Low 2p,Underwear bottom,Underwear,Dark Red,Ladieswear,Womens Lingerie,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
0611415005,Charlotte Brazilian Aza.Low 2p,Underwear bottom,Underwear,Dark Red,Ladieswear,Womens Lingerie,"Under-, Nightwear","Brazilian briefs in lace with a low waist, lined gusset and high cut at the back."
0611929006,Isafie Cardigan,Cardigan,Garment Upper body,Light Pink,Divided,Divided Collection,Knitwear,"Cardigan in a soft, loose, textured knit with 3/4-length sleeves with sewn-in turn-ups. No buttons."
0612075002,Barza,Trousers,Garment Lower body,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Trousers in soft viscose jersey with a regular, elasticated waist, low crotch, side pockets and tapered legs."
0612636001,Rosie felthat,Hat/brim,Accessories,Black,Divided,Divided Accessories,Accessories,Hat in felted wool. Width of brim 9.5 cm.
0612891001,Phantom Dress (1),Dress,Garment Full body,Red,Ladieswear,Womens Tailoring,Jersey Fancy,"Knee-length dress in heavily draping jersey crêpe with a V-neck, cap sleeves and a wrapover front with a detachable tie belt at the waist. Lined front."
0613246002,Luna destroy (1),Trousers,Garment Lower body,Grey,Ladieswear,Womens Everyday Collection,Trousers,"5-pocket jeans in washed superstretch denim with hard-worn details, a regular waist, zip fly and slim legs."
0613456001,Valentino,Top,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,"V-neck top in slub jersey with a lace yoke, 3/4-length sleeves and a rounded hem. Slightly longer at the back."
0613456009,Valentino,Top,Garment Upper body,Dark Red,Ladieswear,Womens Everyday Collection,Jersey Fancy,"V-neck top in slub jersey with a lace yoke, 3/4-length sleeves and a rounded hem. Slightly longer at the back."
0613826004,Loris denim TW,Jacket,Garment Upper body,Black,Divided,Divided Collection,Outdoor,"Jacket in washed denim with a collar, buttons down the front, flap chest pockets with a button and side pockets. Buttons at the cuffs and an adjustable tab at the sides of the hem."
0613858005,Cool Wonder earring(1),Earring,Accessories,Black,Ladieswear,Womens Small accessories,Accessories,Large metal plate earrings. Length 7 cm.
0613942006,Freja roll up,Shorts,Garment Lower body,White,Ladieswear,Womens Everyday Basics,Jersey Basic,"Short shorts in lightweight sweatshirt fabric with an elasticated drawstring waist, side pockets and sewn-in turn-ups at the hems."
0614734001,OL TRUMP pump,Pumps,Shoes,Orange,Ladieswear,Womens Shoes,Shoes,"Court shoes with pointed toes, imitation leather linings and insoles and rubber soles. Covered heels 8 cm."
0615042004,Johnny top,Vest top,Garment Upper body,Light Pink,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Sleeveless top in soft viscose jersey with a wide, gathered neckline front and back and lace sections over the shoulders."
0615085004,Thalita top,Top,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,Short-sleeved top in soft jersey with a wide neckline and lace yoke at the top.
0615092002,Ambrosia,Top,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,"Long-sleeved top in jersey crêpe with a round neck, small opening with ties at the back of the neck and narrow elastication at the cuffs."
0615491005,Fat Joe dress,Dress,Garment Full body,White,Ladieswear,Womens Everyday Collection,Dresses Ladies,"Wide-fitting dress in a patterned viscose weave with short, flounced sleeves and a seam at the back with buttons at the top. Unlined."
0615508001,J Aloha,Dress,Garment Full body,White,Ladieswear,Womens Everyday Collection,Dresses Ladies,"Short, off-the-shoulder, straight-cut dress in sturdy jersey with elastication and a wide flounce at the top and pockets in the side seams. Unlined."
0615959001,Skinny H.W Ankle Comet Btn,Trousers,Garment Lower body,Black,Divided,Ladies Denim,Trousers Denim,"5-pocket ankle-length jeans in washed stretch denim with a high waist, visible button fly and skinny legs."
0616030001,Shoulder top,Top,Garment Upper body,Black,Ladieswear,Womens Everyday Collection,Jersey Fancy,Fitted jersey off-the-shoulder top with long sleeves and a draped wrapover front.
0616086002,Vanilla Ice Brief,Swimwear bottom,Swimwear,Black,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined bikini bottoms with a low waist, cut-out sections at the sides and a high cut at the back."
0616086008,Vanilla Ice Brief,Swimwear bottom,Swimwear,Light Yellow,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined bikini bottoms with a low waist, cut-out sections at the sides and a high cut at the back."
0616088013,Vanilla Ice Top,Bikini top,Swimwear,Light Yellow,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Fully lined bikini top. Triangular cups with removable inserts and cut-out sections at the bottom, and narrow, adjustable shoulder straps that can be fastened in various ways at the back. No fasteners."
0616337001,2p Inez brazilian (Acacia),Underwear bottom,Underwear,Black,Ladieswear,Womens Lingerie,"Under-, Nightwear","Microfibre Brazilian briefs with a wide lace trim, low waist, lined gusset, wide sides and half-string back."
0616708004,Ellen Wireless (Abeline) 2pk,Bra,Underwear,White,Ladieswear,Womens Lingerie,"Under-, Nightwear","Soft, non-wired bras in organic cotton jersey with lightly padded, triangular cups that give the bust a natural shape and light support. Narrow adjustable shoulder straps and a hook-and-eye fastening at the back."
0617036001,Skinny 5pkt Malcolm 3,Trousers,Garment Lower body,Blue,Menswear,Denim Men,Trousers Denim,5-pocket low-rise jeans in washed stretch denim with a button fly and skinny legs.
0617322003,HM+ Glans tunic,Blouse,Garment Upper body,Black,Ladieswear,H&M+,Jersey Fancy,Long-sleeved tunic in jersey crêpe with a rounded hem.
0617322004,Glans tunic,Blouse,Garment Upper body,Black,Ladieswear,H&M+,Jersey Fancy,Long-sleeved tunic in jersey crêpe with a rounded hem.
