article_id,prod_name,product_type_name,product_group_name,colour_group_name,index_group_name,section_name,garment_group_name,detail_desc
0234187001,Cap Paco Solid CO,Cap/peaked,Accessories,Black,Menswear,Men Accessories,Accessories,Cap in a cotton blend with a small embroidered detail and adjustable plastic fastener at the back.
0234187030,Paco solid flatpeak,Cap/peaked,Accessories,Dark Grey,Menswear,Men Accessories,Accessories,Cap in a cotton blend with a small embroidered detail and adjustable plastic fastener at the back.
0234421001,Mama 200 den Tights,Underwear Tights,Socks & Tights,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Matt, opaque tights with extra room for a growing tummy. 200 denier."
0234421002,Mama 200 den Tights,Underwear Tights,Socks & Tights,Dark Red,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Matt, opaque tights with extra room for a growing tummy. 200 denier."
0234421004,Mama 200 den Tights,Underwear Tights,Socks & Tights,Dark Blue,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Matt, opaque tights with extra room for a growing tummy. 200 denier."
0234432001,Push Up 30 den 1p Tights,Underwear Tights,Socks & Tights,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Push-up tights that lift and shape with an elasticated waist. 30 denier.
0234432002,Push Up 30 den 1p Tights,Underwear Tights,Socks & Tights,Beige,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,Push-up tights that lift and shape with an elasticated waist. 30 denier.
0234622003,RAF basic rollerneck SB 2-p,Top,Garment Upper body,Dark Blue,Baby/Children,Boys Underwear & Basics,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
0234622004,RAF basic rollerneck SB 2-p,Top,Garment Upper body,Grey,Baby/Children,Boys Underwear & Basics,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
0234622007,RAF basic 2-pack rollerneck SB,Top,Garment Upper body,White,Baby/Children,Boys Underwear & Basics,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
0235596002,Basic 4pk studs,Earring,Accessories,White,Ladieswear,Womens Small accessories,Accessories,Earrings in various sizes.
0235732024,Emma long-john PJ (K),Pyjama set,Nightwear,Red,Ladieswear,"Womens Nightwear, Socks & Tigh","Under-, Nightwear",Pyjamas in jersey. Long-sleeved top with ribbed cuffs. Leggings with an elasticated waist and ribbed hems.
0235732026,Emma long-john PJ (K),Pyjama set,Nightwear,Light Pink,Ladieswear,"Womens Nightwear, Socks & Tigh","Under-, Nightwear",Pyjamas in jersey. Long-sleeved top with ribbed cuffs. Leggings with an elasticated waist and ribbed hems.
0235732029,Emma long-john PJ (K),Pyjama set,Nightwear,Light Grey,Ladieswear,"Womens Nightwear, Socks & Tigh","Under-, Nightwear",Pyjamas in jersey. Long-sleeved top with ribbed cuffs. Leggings with an elasticated waist and ribbed hems.
0237032003,Fancy long Leg Leggings,Leggings/Tights,Garment Lower body,Black,Divided,Divided Basics,Jersey Basic,Jersey leggings with an elasticated waist.
0237222001,Helsinki,Top,Garment Upper body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
0237222012,Helsinki,Top,Garment Upper body,White,Ladieswear,Womens Everyday Basics,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
0237222016,Ingrid,Top,Garment Upper body,Dark Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
0237347004,Theron,Hoodie,Garment Upper body,Black,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347011,Theron (1),Hoodie,Garment Upper body,Grey,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347017,Theron (1),Hoodie,Garment Upper body,Light Turquoise,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347022,Theron,Hoodie,Garment Upper body,Pink,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347024,Theron (1),Hoodie,Garment Upper body,Light Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347025,Theron,Hoodie,Garment Upper body,Dark Red,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347027,Theron (1),Hoodie,Garment Upper body,Off White,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347028,Theron (1),Hoodie,Garment Upper body,Purple,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347031,Theron (1),Hoodie,Garment Upper body,Other Orange,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347035,Theron (1),Hoodie,Garment Upper body,Dark Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347036,Theron,Hoodie,Garment Upper body,Light Pink,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347037,Theron (1),Hoodie,Garment Upper body,Dark Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347039,Theron,Hoodie,Garment Upper body,Beige,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347040,Theron,Hoodie,Garment Upper body,Light Blue,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347043,Theron,Hoodie,Garment Upper body,Beige,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347044,Theron (1),Hoodie,Garment Upper body,Light Turquoise,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347045,Theron (1),Hoodie,Garment Upper body,White,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347052,Theron,Hoodie,Garment Upper body,Light Orange,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347053,Theron,Hoodie,Garment Upper body,Greenish Khaki,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347055,Theron (1),Hoodie,Garment Upper body,Grey,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347059,Theron (1),Hoodie,Garment Upper body,Dark Purple,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347060,Theron (1),Hoodie,Garment Upper body,Grey,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347063,Theron (1),Hoodie,Garment Upper body,Pink,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0237347069,Theron (1),Hoodie,Garment Upper body,White,Ladieswear,Womens Everyday Basics,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
0238197014,Lima l/s,Top,Garment Upper body,Dark Pink,Divided,Divided Basics,Jersey Basic,Long-sleeved fitted top in jersey.
0238197030,Lima l/s,Top,Garment Upper body,Dark Blue,Divided,Divided Basics,Jersey Basic,Long-sleeved fitted top in jersey.
0238197034,Lima l/s,Top,Garment Upper body,White,Divided,Divided Basics,Jersey Basic,Long-sleeved fitted top in jersey.
0240561001,Support 70 den 1p Tights,Underwear Tights,Socks & Tights,Black,Ladieswear,"Womens Nightwear, Socks & Tigh",Socks and Tights,"Semi shiny tights that shape the tummy, thighs and calves, while also encouraging blood circulation in the legs. Elasticated waist. 70 denier."
0240670058,Tess tee (1),T-shirt,Garment Upper body,Dark Blue,Divided,Divided Basics,Jersey Basic,Long T-shirt in jersey with sewn-in turn-ups on the sleeves.
0240670060,Tess tee (1),T-shirt,Garment Upper body,Light Orange,Divided,Divided Basics,Jersey Basic,Long T-shirt in jersey with sewn-in turn-ups on the sleeves.
0240840032,BASIC JERSEY TIGHTS OC,Trousers,Garment Lower body,Black,Baby/Children,Baby Essentials & Complements,Jersey Basic,Leggings in soft organic cotton jersey with an elasticated waist.
0241412034,AOP Leggings,Leggings/Tights,Garment Lower body,Dark Grey,Divided,Divided Selected,Jersey Fancy,Leggings in patterned jersey with an elasticated waist.
0241412037,AOP Leggings,Leggings/Tights,Garment Lower body,Black,Divided,Divided Selected,Jersey Fancy,Leggings in patterned jersey with an elasticated waist.
0241412038,AOP Leggings,Leggings/Tights,Garment Lower body,Dark Orange,Divided,Divided Selected,Trousers,Leggings in patterned jersey with an elasticated waist.
0241412043,AOP Leggings,Leggings/Tights,Garment Lower body,Dark Beige,Divided,Divided Selected,Trousers,Leggings in patterned jersey with an elasticated waist.
0241412044,AOP Leggings,Leggings/Tights,Garment Lower body,Red,Divided,Divided Selected,Trousers,Leggings in patterned jersey with an elasticated waist.
0241412045,AOP Leggings,Leggings/Tights,Garment Lower body,Dark Green,Divided,Divided Selected,Trousers,Leggings in patterned jersey with an elasticated waist.
0241412046,AOP Leggings,Leggings/Tights,Garment Lower body,Black,Divided,Divided Selected,Trousers,Leggings in patterned jersey with an elasticated waist.
0241412052,AOP Leggings,Leggings/Tights,Garment Lower body,Black,Divided,Divided Selected,Trousers,Leggings in patterned jersey with an elasticated waist.
0241436001,Fix it tote bag,Bag,Accessories,Black,Ladieswear,Womens Big accessories,Accessories,"Soft handbag in imitation leather with two handles, a zip and a detachable shoulder strap at the top, and three inner compartments, one with a zip. Lined. Size 27x31 cm."
0241436006,Fix it tote bag,Bag,Accessories,Light Beige,Ladieswear,Womens Big accessories,Accessories,"Soft handbag in imitation leather with two handles, a zip and a detachable shoulder strap at the top, and three inner compartments, one with a zip. Lined. Size 27x31 cm."
0241486015,MILL blocking tights,Trousers,Garment Lower body,Black,Sport,Men H&M Sport,Jersey Fancy,"Running tights in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Key pocket at the back, ventilating mesh sections, reflective details and a zip at the hems."
0241486016,MILL blocking tights,Trousers,Garment Lower body,Black,Sport,Men H&M Sport,Jersey Fancy,"Running tights in fast-drying, breathable functional fabric with elastication and a concealed drawstring at the waist. Key pocket at the back, ventilating mesh sections, reflective details and a zip at the hems."
0241590001,Matt black SF regular fit blz,Blazer,Garment Upper body,Black,Menswear,Men Suits & Tailoring,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets. Decorative buttons at the cuffs and a single back vent. Lined. Regular fit – a classic fit with good room for movement over the shoulders and chest, which combined with a gently shaped waist creates a comfortable, tailored silhouette. For the matching trousers, search on 0391772."
0241602003,Manson SF slim fit blazer,Blazer,Garment Upper body,Black,Menswear,Men Suits & Tailoring,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
0241602018,Manson SF slim fit blazer,Blazer,Garment Upper body,Grey,Menswear,Men Suits & Tailoring,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
0241602023,Manson SF slim fit blazer,Blazer,Garment Upper body,Dark Grey,Menswear,Men Suits & Tailoring,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
0241602024,Manson SF slim fit blazer,Blazer,Garment Upper body,Dark Blue,Menswear,Men Suits & Tailoring,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
0241602027,Manson SF slim fit blazer,Blazer,Garment Upper body,Dark Blue,Menswear,Men Suits & Tailoring,Dressed,"Single-breasted jacket in woven fabric with narrow notch lapels, a decorative buttonhole and two buttons down the front. Chest pocket, flap front pockets and two inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette. For the matching trousers, search on 0391750."
