article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
233091016,233091,Magic Gloves 2pack,71,Gloves,Accessories,1010016,Solid,63,Dark Purple,5,Bright,6,Lilac Purple,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Fine-knit gloves.
233091019,233091,Magic Gloves 2pack,71,Gloves,Accessories,1010009,Glittering/Metallic,51,Light Pink,1,Dusty Light,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Fine-knit gloves.
233091020,233091,Magic Gloves 2pack,71,Gloves,Accessories,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Fine-knit gloves.
233091021,233091,Magic Gloves 2pack,71,Gloves,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Fine-knit gloves.
233091022,233091,Magic Gloves 2pack,71,Gloves,Accessories,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Fine-knit gloves.
233672016,233672,V-NECK LS SLIM,252,Sweater,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,5868,Basics,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,"Long-sleeved, V-neck T-shirt in stretch cotton-blend jersey. Slim fit."
234187001,234187,Cap Paco Solid CO,69,Cap/peaked,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Cap in a cotton blend with a small embroidered detail and adjustable plastic fastener at the back.
234187030,234187,Paco solid flatpeak,69,Cap/peaked,Accessories,1010010,Melange,8,Dark Grey,2,Medium Dusty,12,Grey,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Cap in a cotton blend with a small embroidered detail and adjustable plastic fastener at the back.
234421001,234421,Mama 200 den Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Matt, opaque tights with extra room for a growing tummy. 200 denier."
234421002,234421,Mama 200 den Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,43,Dark Red,4,Dark,18,Red,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Matt, opaque tights with extra room for a growing tummy. 200 denier."
234421004,234421,Mama 200 den Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Matt, opaque tights with extra room for a growing tummy. 200 denier."
234432001,234432,Push Up 30 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Push-up tights that lift and shape with an elasticated waist. 30 denier.
234432002,234432,Push Up 30 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Push-up tights that lift and shape with an elasticated waist. 30 denier.
234622003,234622,RAF basic rollerneck SB 2-p,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
234622004,234622,RAF basic rollerneck SB 2-p,254,Top,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
234622007,234622,RAF basic 2-pack rollerneck SB,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Long-sleeved, polo-neck tops in organic cotton jersey."
235596002,235596,Basic 4pk studs,70,Earring,Accessories,1010016,Solid,10,White,3,Light,9,White,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings in various sizes.
235732024,235732,Emma long-john PJ (K),297,Pyjama set,Nightwear,1010001,All over pattern,42,Red,5,Bright,18,Red,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas in jersey. Long-sleeved top with ribbed cuffs. Leggings with an elasticated waist and ribbed hems.
235732026,235732,Emma long-john PJ (K),297,Pyjama set,Nightwear,1010014,Placement print,51,Light Pink,1,Dusty Light,4,Pink,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas in jersey. Long-sleeved top with ribbed cuffs. Leggings with an elasticated waist and ribbed hems.
235732029,235732,Emma long-john PJ (K),297,Pyjama set,Nightwear,1010010,Melange,6,Light Grey,2,Medium Dusty,12,Grey,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear",Pyjamas in jersey. Long-sleeved top with ribbed cuffs. Leggings with an elasticated waist and ribbed hems.
237032003,237032,Fancy long Leg Leggings,273,Leggings/Tights,Garment Lower body,1010010,Melange,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Jersey leggings with an elasticated waist.
237222001,237222,Helsinki,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
237222012,237222,Helsinki,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
237222016,237222,Ingrid,254,Top,Garment Upper body,1010017,Stripe,73,Dark Blue,7,Medium,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted Henley top in soft cotton jersey with a low-cut neckline, button placket and long sleeves."
237347004,237347,Theron,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347011,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347017,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,81,Light Turquoise,1,Dusty Light,7,Turquoise,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347022,237347,Theron,308,Hoodie,Garment Upper body,1010016,Solid,52,Pink,7,Medium,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347024,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,71,Light Blue,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347025,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347027,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,11,Off White,1,Dusty Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347028,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,62,Purple,3,Light,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347031,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,30,Other Orange,5,Bright,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347035,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347036,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,51,Light Pink,1,Dusty Light,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347037,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,73,Dark Blue,5,Bright,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347039,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,13,Beige,2,Medium Dusty,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347040,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,71,Light Blue,3,Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347043,237347,Theron,308,Hoodie,Garment Upper body,1010010,Melange,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347044,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,7,Turquoise,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347045,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347052,237347,Theron,308,Hoodie,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347053,237347,Theron,308,Hoodie,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347055,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347059,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347060,237347,Theron (1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347063,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
237347069,237347,Theron (1),308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Jacket in sweatshirt fabric with a lined drawstring hood, zip down the front, side pockets and ribbing at the cuffs and hem."
238197014,238197,Lima l/s,254,Top,Garment Upper body,1010010,Melange,53,Dark Pink,3,Light,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved fitted top in jersey.
238197030,238197,Lima l/s,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved fitted top in jersey.
238197034,238197,Lima l/s,254,Top,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long-sleeved fitted top in jersey.
240561001,240561,Support 70 den 1p Tights,304,Underwear Tights,Socks & Tights,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Semi shiny tights that shape the tummy, thighs and calves, while also encouraging blood circulation in the legs. Elasticated waist. 70 denier."
240670058,240670,Tess tee (1),255,T-shirt,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in jersey with sewn-in turn-ups on the sleeves.
240670060,240670,Tess tee (1),255,T-shirt,Garment Upper body,1010010,Melange,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Long T-shirt in jersey with sewn-in turn-ups on the sleeves.
240840032,240840,BASIC JERSEY TIGHTS OC,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Leggings in soft organic cotton jersey with an elasticated waist.
241412034,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Leggings in patterned jersey with an elasticated waist.
241412037,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010014,Placement print,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Leggings in patterned jersey with an elasticated waist.
241412038,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,33,Dark Orange,7,Medium,18,Red,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.
241412043,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,14,Dark Beige,4,Dark,11,Beige,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.
241412044,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,42,Red,7,Medium,18,Red,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.
241412045,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.
241412046,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.
241412052,241412,AOP Leggings,273,Leggings/Tights,Garment Lower body,1010009,Glittering/Metallic,9,Black,4,Dark,5,Black,1649,Trousers DS,D,Divided,2,Divided,58,Divided Selected,1009,Trousers,Leggings in patterned jersey with an elasticated waist.
241436001,241436,Fix it tote bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Soft handbag in imitation leather with two handles, a zip and a detachable shoulder strap at the top, and three inner compartments, one with a zip. Lined. Size 27x31 cm."
